time,message,logger,level
2025-04-16 10:55:23.6606,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6606,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6606,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6606,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6615,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6615,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6615,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6615,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6615,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6625,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6625,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6625,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6625,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6625,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6635,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6635,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6635,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6635,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6635,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6645,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6645,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6645,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6645,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6645,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6654,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6654,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6654,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6654,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6654,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6664,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6664,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6664,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6664,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6664,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6674,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6674,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6674,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6674,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6674,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6674,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6685,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6685,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6685,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6685,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6685,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6696,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6696,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6696,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6696,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6696,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6705,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6705,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6705,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6705,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6705,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6715,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6715,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6715,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6715,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6715,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6725,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6725,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6725,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6725,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6725,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6735,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6735,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6735,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6735,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6735,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6745,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6745,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6745,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6745,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6745,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6754,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6754,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6754,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6754,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6754,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6764,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6764,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6764,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6764,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6764,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6774,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6774,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6774,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6774,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6774,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6784,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6784,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6784,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6784,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6784,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6794,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6794,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6794,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6794,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6794,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6804,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6804,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6804,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6804,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6804,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6804,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6816,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6816,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6816,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6816,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6824,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6824,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6824,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6824,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6824,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6833,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6833,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6833,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6833,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6833,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6833,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6845,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6845,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
2025-04-16 10:55:23.6870,Error running order execution for AGV 67e3c599863469c6e1851832: Object reference not set to an instance of an object.,Execution,Error
